Data;plano_contas_id;cliente;uf;valor_recebido
2023-09-01;32;Pires Ltda.;SP;49324.06
2024-09-02;21;Moreira Martins S.A.;RS;9941.97
2024-03-11;12;Souza;ES;21186.55
2023-05-21;12;Souza;MG;40679.86
2023-12-26;22;Cunha Ltda.;RJ;7906.04
2023-12-05;33;Pinto Viana S.A.;SE;6164.18
2024-03-30;33;Costela Ltda.;SC;19438.52
2024-07-11;32;Barros Castro - EI;RR;35347.32
2024-06-02;33;Cunha Campos - EI;PA;16985.99
2023-05-03;11;Sales da Luz - EI;RO;34291.47
2023-08-28;31;da Costa;GO;16380.47
2023-10-01;12;Ramos;MT;2028.87
2025-02-05;33;Barbosa - ME;PE;22922.88
2023-04-28;32;Campos;PE;44839.52
2024-11-26;12;Nunes;AL;42758.41
2024-07-30;32;Ribeiro Martins S.A.;MG;17105.61
2024-05-17;22;da Costa;RS;26444.27
2024-05-07;11;Mendes Cardoso S.A.;AC;33949.89
2025-02-28;33;Caldeira;RR;5172.38
2023-04-13;22;Ribeiro S/A;MA;5978.63
2023-11-03;21;da Cunha;RR;3081.3
2024-08-27;11;da Rosa Mendes S/A;MA;765.8
2024-11-23;12;Cavalcanti - ME;PE;15647.44
2023-08-15;11;Costela;SE;8544.0
2024-10-22;11;Rezende;SE;29085.9
2023-10-29;32;da Costa Campos - EI;MS;3206.06
2023-06-06;11;da Cruz;SC;25150.46
2024-06-17;21;Aragão;TO;48707.45
2025-01-04;31;Freitas;MG;41065.35
2023-05-13;33;Barbosa Rodrigues S.A.;ES;1495.01
2023-12-09;31;da Costa;PB;4046.22
2024-07-11;11;Cavalcanti Costa Ltda.;AC;7686.63
2023-07-28;33;Castro Silva Ltda.;AC;26215.57
2023-11-22;21;Porto e Filhos;RR;30338.84
2023-11-20;11;da Rocha - ME;RN;6792.43
2024-05-18;32;Campos;RS;2401.87
2024-03-02;11;Almeida e Filhos;BA;41607.44
2023-11-20;31;Gonçalves Freitas Ltda.;PA;2172.57
2023-06-10;32;da Cunha;AL;9844.8
2024-03-03;21;Farias;TO;10269.87
2025-01-18;22;Melo Gomes e Filhos;MS;27559.04
2024-12-21;21;Barros e Filhos;AP;21311.68
2023-12-22;11;Cardoso Ltda.;SC;7426.67
2024-01-29;21;Caldeira;SC;3609.99
2024-11-22;12;Santos S.A.;RR;43229.99
2024-06-24;12;Nascimento Moraes Ltda.;AP;38253.14
2024-10-20;12;Caldeira;MA;17953.81
2025-01-02;11;da Mota S/A;AC;31568.1
2023-10-18;21;Lima;RO;25984.4
2024-08-02;33;Barros Ltda.;PI;6565.17
2023-09-08;33;Duarte;AM;32513.43
2023-04-18;32;Teixeira;ES;47462.05
2024-07-08;21;Cardoso Moreira S.A.;AP;42515.31
2023-06-27;33;Nascimento Monteiro - EI;SC;19497.79
2025-03-17;32;Moreira;PI;37195.88
2024-04-05;21;Correia;PB;28118.81
2024-11-18;32;da Luz;BA;44033.58
2024-01-13;33;Moreira S/A;RS;38626.35
2023-10-31;11;Cardoso;PR;929.07
2024-10-28;22;Santos S.A.;RJ;27064.09
2023-06-15;12;Nascimento;MS;23475.59
2023-06-26;22;Vieira;AP;14026.52
2024-02-25;32;Gonçalves;RO;7119.72
2025-03-03;31;Ferreira;PI;8337.08
2024-09-11;12;Fogaça - EI;CE;47842.12
2023-04-01;11;Freitas S.A.;DF;49225.55
2023-05-22;31;Lima;PR;5956.19
2023-04-10;11;Vieira;DF;14756.23
2023-10-22;21;Fernandes - EI;SE;40016.06
2023-10-19;31;Viana e Filhos;MT;13597.13
2023-10-10;31;Sales Peixoto S.A.;PI;29006.39
2024-10-09;32;Costela S/A;PB;6715.88
2023-10-28;32;Araújo da Cunha - ME;ES;35303.55
2023-09-16;12;Aragão;AP;18902.7
2023-08-17;12;Teixeira;DF;6211.96
2024-01-06;12;Castro Cavalcanti e Filhos;DF;1715.76
2024-01-04;12;da Cruz S.A.;GO;19443.0
2024-03-04;32;Araújo Gomes e Filhos;ES;37208.71
2023-12-22;12;Barros Lopes e Filhos;SC;13675.68
2023-05-24;21;Moreira Dias - EI;GO;11221.44
2023-07-16;31;Caldeira;GO;35070.5
2023-04-12;21;Monteiro;SC;11709.43
2024-07-12;21;Gomes da Luz S/A;SC;1849.9
2024-12-23;21;Freitas;SC;46999.72
2023-07-07;31;Souza e Filhos;RS;21306.79
2023-08-14;31;Monteiro da Costa S/A;SE;1653.52
2024-08-27;31;Araújo - EI;MA;20269.7
2023-04-20;12;da Conceição Campos Ltda.;PA;38925.96
2024-09-23;22;Cardoso;PA;38620.09
2024-01-04;32;Rocha Martins S.A.;RS;36488.62
2024-08-31;12;da Paz;PE;36788.81
2024-11-26;32;Jesus;AP;4245.16
2024-12-05;33;Alves;MA;33646.77
2024-12-05;22;Nunes;PI;28602.47
2024-05-13;32;Cavalcanti - ME;ES;36739.27
2024-02-07;11;Mendes Moreira - ME;SP;16177.63
2023-04-01;32;Campos S/A;AC;15744.25
2024-03-10;21;Jesus;MA;30658.33
2024-03-31;12;Novaes;PA;17290.98
2025-02-03;33;Rezende;PR;49690.68
2024-09-03;21;Nogueira;TO;38756.38
2024-03-04;32;Duarte;PE;17986.83
2023-12-29;22;Nunes;AP;18129.52
2023-10-05;33;da Conceição S.A.;MT;8391.14
2023-07-04;21;Mendes;SE;6067.24
2024-08-08;32;Moreira;MS;25894.48
2024-03-13;32;Carvalho;RS;41387.47
2024-05-04;21;Lima Ltda.;CE;44181.85
2024-07-20;31;Souza Ltda.;RR;6617.66
2024-05-21;12;da Conceição;PB;7486.39
2023-08-02;31;Gomes;PR;10122.4
2024-04-01;12;Pinto;PR;41666.73
2023-11-05;31;da Costa;RS;36885.21
2023-12-18;11;Pinto Cunha S/A;BA;28081.75
2023-06-17;31;Alves;CE;2384.12
2023-06-30;22;Gomes;RJ;41231.27
2024-09-29;32;Fernandes Barros - EI;RR;15341.38
2024-09-19;33;Moura;AM;1947.41
2024-08-23;33;Rezende - EI;AP;8468.83
2025-03-20;11;Aragão S.A.;TO;21209.67
2024-11-05;21;da Paz;AM;34057.36
2024-07-30;12;Rodrigues Rezende e Filhos;MS;24333.2
2025-02-04;33;Cavalcanti da Cunha e Filhos;TO;37713.12
2024-08-21;11;Correia Costa Ltda.;DF;36854.21
2023-11-21;33;Silva - EI;RN;42218.1
2025-02-21;11;Gonçalves S.A.;MS;4675.26
2023-10-13;11;Alves Ribeiro S/A;DF;19854.87
2024-11-27;12;Pires S/A;RS;20681.72
2023-07-09;21;Pinto Martins - EI;BA;46768.72
2024-02-06;32;Ramos Ltda.;AL;34226.75
2024-08-29;21;Campos Caldeira e Filhos;MS;11207.46
2024-08-08;32;Ferreira Campos Ltda.;CE;44095.37
2023-11-17;33;Novaes;PR;4247.33
2024-02-03;33;da Luz;RO;38947.5
2024-03-14;32;Moura Cunha Ltda.;RN;25890.9
2024-04-25;22;Azevedo;RN;6383.09
2024-06-09;22;Santos Rodrigues S.A.;SP;39641.72
2024-09-16;32;Souza Rodrigues S/A;AM;13411.52
2024-09-20;21;Ribeiro;MS;22689.83
2024-04-02;31;Jesus Viana - EI;PA;995.44
2024-10-02;33;Santos - EI;AC;768.56
2023-05-28;12;Moreira - ME;PE;23219.19
2024-09-04;11;Araújo Ltda.;ES;25613.13
2024-09-13;22;Aragão;MG;27863.51
2024-08-08;31;Viana Rocha - ME;PR;3186.23
2024-01-31;11;da Rosa Dias S.A.;PA;3336.51
2025-01-06;11;Fernandes S/A;PE;39441.44
2025-02-21;31;Aragão;PR;18120.26
2024-07-23;22;Azevedo - ME;ES;20883.74
2023-10-14;21;da Cruz Lima Ltda.;RN;2793.23
2024-07-26;33;Monteiro - ME;MS;18379.57
2025-01-01;31;Costela;AP;350.65
2024-12-28;22;da Mata - ME;SP;42366.59
2023-05-04;32;Ferreira;RO;10035.37
2024-10-10;22;Araújo;RN;47708.91
2023-12-19;12;Carvalho;PI;2285.82
2024-09-05;31;Oliveira da Mota - ME;MT;21872.68
2024-01-07;21;Moraes;PI;22995.13
2023-08-31;11;Barbosa S.A.;CE;39605.75
2023-04-21;33;Sales;MT;23220.92
2024-12-15;33;Nunes;RN;33491.51
2024-09-09;32;Alves - ME;AL;41808.43
2024-08-29;33;Dias;MA;47889.84
2024-12-16;31;Gonçalves;RJ;42532.54
2023-04-08;33;Nogueira Cunha e Filhos;SC;1049.63
2024-01-17;22;da Luz e Filhos;PA;44159.05
2023-09-07;11;da Rocha Melo e Filhos;PE;37770.22
2023-10-03;33;Moreira;PA;10004.23
2025-01-31;32;Duarte - ME;RR;32968.69
2024-07-01;31;Araújo Moraes - ME;GO;42039.18
2023-09-05;22;Barbosa da Mota e Filhos;CE;14417.26
2024-01-17;31;Lopes;AM;15524.55
2023-07-09;32;da Mata Costela S.A.;PI;10968.03
2023-08-30;22;Costa Ribeiro - ME;BA;17167.08
2023-04-12;32;Fogaça;RJ;35327.08
2024-04-12;32;da Luz;SC;19611.57
2025-01-26;21;Nascimento Jesus e Filhos;MT;21028.49
2023-07-03;21;da Rosa - EI;MS;14478.67
2024-07-24;21;Fernandes;AL;35081.29
2024-09-23;31;Silva S/A;AP;34470.47
2023-06-11;32;Pereira;TO;29322.4
2024-08-05;21;Teixeira;CE;9357.77
2024-03-19;32;Lopes e Filhos;AP;38701.53
2024-04-16;31;Carvalho;MA;4484.96
2023-11-09;12;Aragão;MS;41213.63
2023-06-20;22;Nogueira Ferreira - ME;TO;19508.03
2024-09-16;11;Sales;RS;46945.03
2024-08-07;31;Vieira - ME;SP;25731.59
2023-11-02;21;Melo - EI;MG;9025.85
2023-06-24;11;da Luz;MG;9810.37
2023-10-09;33;da Mata - EI;PA;26274.71
2024-09-14;12;Lima;BA;34476.87
2024-03-07;31;Nunes;RR;8238.6
2023-12-17;22;Dias Ltda.;CE;48043.35
2023-10-02;22;Caldeira;MG;26044.99
2024-05-03;32;Teixeira;MS;19915.23
2024-08-24;11;Vieira S.A.;SC;41107.47
2025-03-19;22;da Cruz Ltda.;MA;37753.09
2023-05-05;31;Rezende e Filhos;BA;15841.36
2024-08-21;11;da Cunha Dias S/A;MG;24111.12
2024-05-05;31;Castro Ltda.;PE;13001.53
2023-03-31;31;Ramos;SP;8754.75
2023-06-03;21;da Conceição;PI;26540.37
2023-04-02;31;da Luz;MA;4804.16
2023-11-17;22;da Conceição Caldeira S/A;CE;29673.67
2023-07-14;33;Araújo;MS;9460.93
2023-11-03;31;Barbosa - ME;MT;48834.67
2024-07-12;12;Teixeira S/A;PR;44776.86
2023-09-08;33;Cardoso Oliveira S.A.;TO;46291.54
2023-10-08;31;Jesus;SP;45653.47
2023-04-18;11;Ramos;AM;4300.14
2024-08-01;33;Aragão Moraes - ME;PB;46714.48
2023-08-25;11;da Rocha Ltda.;BA;3808.52
2025-02-13;12;Nogueira - EI;RR;31826.94
2024-11-26;31;Ribeiro;AL;40264.12
2025-03-20;33;Almeida Aragão S/A;RR;29511.57
2023-10-15;32;Rezende;PA;15675.95
2024-06-01;22;Caldeira;GO;15049.78
2023-10-24;11;Vieira;SC;8044.1
2024-05-23;33;da Cunha - ME;TO;30832.9
2023-05-14;12;Vieira Ltda.;MG;1935.49
2023-08-16;11;Peixoto;BA;34447.8
2024-09-18;32;Vieira;TO;48547.13
2023-06-17;21;Novaes Correia Ltda.;RN;32627.93
2023-12-18;22;Pinto - EI;PB;24301.34
2023-12-10;33;Martins;CE;22573.13
2024-04-10;11;Costa e Filhos;BA;44905.79
2023-06-25;12;Farias - ME;MA;23962.78
2024-01-05;33;Campos Novaes e Filhos;PA;38196.97
2024-02-09;21;Monteiro;PB;33672.26
2023-08-16;11;Cardoso Pereira S/A;PE;4179.47
2024-10-08;11;Aragão;PA;23573.46
2023-09-26;31;Lopes;RR;10932.6
2023-06-01;33;Ribeiro e Filhos;RN;12413.38
2024-02-20;33;Caldeira;AP;8940.47
2024-08-31;32;Ribeiro;RO;25481.6
2023-11-07;22;Teixeira;DF;11648.39
2024-03-14;33;da Mata;AL;44444.55
2024-07-19;21;Gomes;AM;28140.51
2024-03-11;22;Cardoso - EI;RN;40601.73
2025-02-15;11;Pereira;RN;38136.27
2024-03-10;21;da Cunha;RS;21239.42
2023-08-27;22;Ramos S/A;BA;48781.3
2023-07-25;31;Vieira - ME;MG;39194.7
2023-11-20;31;Azevedo;AP;23409.7
2025-01-23;21;Jesus Moraes - ME;RJ;7058.66
2025-01-11;31;Ferreira;AC;30036.28
2024-07-19;12;Araújo;DF;37656.62
2025-01-29;22;da Cruz e Filhos;DF;46417.36
2025-01-20;21;Peixoto S/A;MT;5100.07
2023-12-03;33;Alves - ME;GO;37856.28
2023-07-27;21;da Luz e Filhos;MS;1051.31
2023-05-19;11;Melo;RJ;19267.85
2023-07-13;12;Jesus;PR;1435.59
2024-09-14;12;Farias S/A;GO;34533.21
2024-01-18;12;Cavalcanti S.A.;AP;4039.13
2024-10-26;32;da Mota;PB;38309.7
2023-08-28;22;Araújo - ME;PE;41912.87
2024-12-02;21;Dias Araújo S/A;AM;33506.69
2024-05-10;32;Duarte;AM;6578.0
2024-09-13;11;Nascimento;RO;5951.41
2024-11-27;12;Farias S.A.;AC;25942.14
2023-10-24;32;Lima da Mata - ME;MT;13454.75
2024-02-06;22;das Neves;ES;19506.29
2023-09-14;11;Fernandes e Filhos;RR;4312.61
2024-07-23;32;Cunha Duarte S.A.;AM;19623.51
2023-08-08;12;Peixoto;PR;45411.82
2023-12-18;21;Araújo;SP;25559.24
2023-12-04;31;Jesus;AC;49299.85
2024-06-09;21;Almeida;SC;36355.61
2023-07-25;32;Carvalho;PI;44518.3
2024-04-13;21;da Rocha Sales S/A;RJ;29351.77
2024-06-12;12;Campos Ltda.;PB;8802.56
2025-03-29;22;Correia Lopes e Filhos;DF;25675.94
2023-10-13;22;Cunha - EI;PE;41945.24
2024-04-11;33;Pinto;PA;3141.16
2025-02-11;32;Fernandes - EI;MG;29521.91
2023-08-11;32;Melo - EI;SC;26490.44
2024-12-20;11;Monteiro S/A;ES;15494.3
2024-10-19;33;Carvalho Farias S.A.;RJ;12470.86
2023-12-29;21;Alves - ME;AL;45628.52
2023-11-03;31;Moraes Ltda.;BA;19950.48
2024-09-25;32;da Rosa;CE;10984.47
2024-05-24;21;Araújo;PA;48804.22
2023-12-01;22;da Conceição Ltda.;RR;29943.3
2024-03-16;12;Silva;PR;1674.89
2023-11-21;21;Carvalho e Filhos;BA;5521.36
2024-07-07;12;Carvalho;RR;12824.98
2024-12-12;21;Ferreira;RS;251.07
2023-04-27;31;Oliveira;PR;46519.41
2024-07-10;32;Pereira;AP;17488.0
2023-08-01;33;Martins;TO;37518.76
2024-05-07;11;Fernandes Novaes Ltda.;RS;40885.46
2024-11-09;32;Viana;RS;28824.95
2023-12-04;31;Nogueira S/A;SC;27391.81
2024-07-03;21;Ferreira Araújo S.A.;PR;23960.58
2024-02-17;22;Rezende;PR;48405.05
2025-01-02;31;Alves;RJ;31949.03
2024-04-20;12;Rezende Ramos S/A;GO;8384.54
2024-03-26;22;Pires;MS;35964.27
2025-02-15;31;Alves;MT;3467.69
2023-10-30;21;da Rosa Ramos S/A;PE;48527.45
2023-10-03;21;Nascimento;SP;12034.5
2024-09-28;33;Costela da Cruz - EI;AP;36187.81
2025-01-19;21;Dias;AM;33101.27
2025-03-13;32;Viana;PE;463.58
2024-01-06;32;Almeida;MS;34552.91
2024-02-20;33;Cunha;PA;48209.87
2023-05-07;12;Aragão;AC;7244.15
2024-04-24;33;da Luz;CE;45211.8
2025-01-27;12;Correia;GO;6343.42
2023-11-25;11;Santos;RN;48698.23
2024-03-21;11;Dias;MS;36475.07
2024-11-12;32;Silveira;ES;15492.14
2024-06-21;11;da Luz - EI;PE;3250.78
2024-04-13;22;Duarte;MG;7597.94
2024-10-22;12;Peixoto Martins e Filhos;SC;6981.01
2024-12-26;33;Duarte;BA;43846.51
2024-05-31;33;da Rosa e Filhos;MT;27684.37
2023-07-15;31;da Paz;RJ;6642.73
2023-07-23;11;Nunes Ramos Ltda.;PA;49787.11
2024-04-19;11;Nascimento;AC;24071.09
2025-03-27;31;Fernandes;AM;3514.18
2024-06-04;11;Barros;RR;20420.85
2024-11-27;31;Duarte;PA;4161.3
2023-11-16;31;Araújo;ES;18682.44
2024-11-14;12;Peixoto;RS;46847.67
2023-12-06;32;Moraes;ES;6993.12
2024-03-24;12;Novaes;AM;45645.62
2024-09-27;33;Moraes da Mata - ME;DF;10007.07
2023-11-14;33;Barbosa - ME;AL;14056.49
2024-09-20;33;Almeida - EI;AP;29711.98
2024-04-30;12;Ribeiro;DF;27117.18
2023-07-11;11;Moraes;BA;29120.26
2024-07-17;31;Monteiro Alves Ltda.;AP;12935.07
2023-12-29;33;Cunha;MT;37527.81
2024-07-22;11;Viana Monteiro S.A.;AP;35651.06
2024-11-19;33;Sales Monteiro - ME;SE;46359.81
2024-01-12;11;Pereira;RO;11341.93
2025-01-25;11;Carvalho;PB;47714.2
2024-03-03;32;Moreira Oliveira S/A;RJ;44171.25
2024-10-11;21;Silva;AL;35485.46
2024-10-22;31;Souza Ltda.;PA;19674.85
2023-07-31;31;Cunha;MT;22313.51
2023-08-07;31;Sales Lopes - ME;RR;6881.62
2024-04-25;21;Fogaça Costa e Filhos;GO;16788.88
2024-11-24;11;Rocha;MT;2036.11
2023-07-22;21;Souza - EI;PB;3313.65
2023-10-19;12;Peixoto;AM;15084.37
2024-03-18;12;Rocha;AL;27442.96
2024-01-12;11;Castro;PR;43048.86
2024-11-14;31;Gomes;MA;19218.17
2024-06-15;12;Costa;MS;28957.87
2024-12-16;22;Ramos Pereira - EI;PE;32321.68
2023-04-12;32;Dias;PR;11637.61
2024-11-29;21;Moraes;AM;22622.49
2023-08-06;12;Costa da Paz Ltda.;PR;32300.42
2024-01-18;33;da Paz;MT;44360.16
2024-11-21;22;Freitas;AC;26180.48
2024-01-27;11;Vieira;PB;49031.3
2024-05-22;21;Gonçalves;AL;42404.6
2025-02-05;21;Porto S/A;MA;39341.74
2023-09-22;31;Nunes;AL;13403.74
2025-01-18;11;da Cunha;SC;31453.17
2023-06-09;11;Cardoso;PR;34390.83
2023-12-13;33;Moraes Teixeira - EI;MT;47519.01
2025-01-26;22;da Luz e Filhos;MS;25000.08
2023-12-31;33;Rocha S.A.;MT;11650.52
2023-06-20;31;Souza;SC;4373.99
2024-06-19;11;Moraes - ME;MT;43685.66
2023-04-15;12;da Mata;CE;25001.8
2023-09-08;12;Moreira - EI;AP;19834.82
2023-04-17;31;Novaes Ltda.;SP;16389.08
2024-08-14;32;Moraes;SE;14779.18
2024-09-22;33;Ferreira;PE;37559.51
2024-11-28;32;Moura - ME;SP;41598.67
2025-01-22;22;Rocha;MG;22260.59
2024-07-18;32;Fogaça;AM;30988.82
2023-06-27;31;Vieira;PB;17229.01
2024-02-24;31;Caldeira S/A;AL;45567.34
2025-01-14;32;Santos;DF;22602.56
2024-11-09;21;Ribeiro Carvalho Ltda.;PR;3185.12
2023-11-24;22;Rocha;PR;5704.09
2023-09-03;31;Jesus;TO;20518.33
2025-02-15;32;Pinto Nunes - ME;MA;27683.7
2024-04-25;32;Araújo;DF;26124.77
2025-01-05;11;Monteiro - ME;RS;4784.08
2023-05-11;12;da Conceição Rodrigues - ME;MA;32625.78
2023-10-16;12;Teixeira Dias S.A.;CE;12871.71
2025-01-11;31;da Paz Monteiro S/A;RO;882.94
2023-04-30;22;Pires;AL;47494.02
2023-09-09;12;Dias Rocha S/A;AP;15975.1
2024-11-26;31;Monteiro Cunha S.A.;PB;46281.1
2023-07-27;22;das Neves Lopes e Filhos;GO;46868.81
2023-10-27;12;Jesus Freitas S.A.;PB;32665.77
2024-08-31;31;da Cunha Ltda.;PB;43142.72
2024-09-18;21;Martins Fernandes Ltda.;GO;30390.21
2023-09-19;33;Moreira Cavalcanti e Filhos;DF;23846.63
2024-06-19;21;Campos;PB;4543.26
2023-11-21;11;da Rosa;RN;28101.67
2023-08-15;21;Moura S.A.;AM;35494.74
2023-08-31;11;Alves Ltda.;PB;19953.07
2024-02-29;31;das Neves Castro S.A.;PR;49525.75
2023-12-04;22;Almeida Farias - ME;SP;27700.62
2024-11-13;12;Pereira;AC;42403.59
2023-04-16;31;Silveira;PR;13536.65
2023-12-29;32;Alves;SP;49863.45
2023-09-14;22;Correia;MA;18837.25
2025-01-04;32;Pires da Rocha - EI;RS;40002.9
2025-03-19;22;Mendes Mendes e Filhos;AM;35953.81
2024-01-15;31;Nascimento;BA;31074.43
2023-08-05;31;da Conceição S.A.;MT;5819.16
2024-04-10;21;Porto Mendes - ME;BA;32080.5
2024-02-03;32;Peixoto - EI;MG;34719.46
2024-07-10;12;Campos Ltda.;TO;21562.89
2024-11-05;11;Rocha S.A.;PI;41104.67
2025-01-17;12;Moraes;RN;22335.41
2025-01-19;33;Silva - EI;AP;11599.42
2024-03-21;21;Araújo;MA;11103.12
2025-03-23;12;Ribeiro;AC;42076.34
2023-10-29;21;Gonçalves;PI;37496.49
2024-04-10;12;Mendes - EI;RR;27042.63
2024-12-05;33;Costa;GO;41658.28
2024-12-14;32;Lima;PA;47317.2
2024-07-31;22;da Luz;AM;43277.42
2024-07-01;11;da Conceição Ltda.;RJ;30936.57
2023-10-05;11;Santos Lopes Ltda.;PR;3938.5
2024-02-19;11;Pires;MS;34115.73
2023-09-15;33;Silveira;MA;48075.93
2023-12-05;11;Barbosa - ME;AM;48899.3
2024-01-26;11;Barros;ES;40644.43
2024-08-05;32;Rezende;PB;25364.24
2023-04-03;21;Jesus;RJ;44018.09
2023-07-30;12;da Conceição Lima - EI;PA;44788.1
2024-12-25;22;Lopes;PA;9441.39
2024-10-29;32;Duarte;MT;29221.56
2023-06-06;11;Costela da Mata e Filhos;RR;47475.07
2024-10-14;12;Rodrigues;PB;18794.67
2024-09-17;31;Farias;SC;48676.11
2024-06-29;11;da Conceição;AP;35309.38
2023-07-27;12;Mendes S.A.;DF;35053.09
2024-08-16;11;da Luz;ES;42298.58
2023-07-05;21;Pinto;BA;26873.47
2024-03-26;21;Cunha;MA;3094.33
2024-11-03;12;Cavalcanti;AC;28687.82
2023-07-23;32;Vieira;PB;17831.45
2024-05-05;11;Rocha;AM;28049.37
2024-05-05;11;Castro;RO;15199.97
2023-05-30;11;da Costa Viana S/A;GO;32521.59
2024-09-25;31;Melo;TO;325.85
2023-05-30;33;Silva;PR;10083.49
2023-10-24;21;Jesus;MA;1058.0
2024-05-30;32;Caldeira Nunes e Filhos;RR;11109.68
2024-01-13;31;da Cruz - ME;PI;1404.19
2025-03-06;12;Almeida;CE;43292.62
2024-11-01;32;Costela Carvalho - ME;PA;43316.17
2024-03-11;11;da Paz;RR;11638.26
2023-07-12;32;da Luz e Filhos;CE;3137.87
2024-08-25;22;Cavalcanti - ME;AM;35285.85
2023-10-24;21;Santos S/A;RN;19761.22
2025-02-03;33;Castro S.A.;BA;11973.91
2024-01-14;32;Cunha Gomes S.A.;AP;6669.86
2023-10-15;31;Ribeiro da Costa Ltda.;SP;36399.32
2023-10-21;31;Martins S/A;PA;22314.26
2024-08-18;33;Barros;RR;27262.33
2024-10-03;22;da Rosa;PE;40313.2
2024-12-04;31;Pinto Martins Ltda.;ES;24253.33
2024-12-29;31;Jesus;PE;10211.27
2024-06-25;33;da Cunha Ltda.;AP;4714.39
2025-01-21;12;Costela;RO;49482.33
2023-08-14;33;Mendes;RN;26941.5
2024-12-23;33;Rocha;PI;34136.36
2024-02-11;21;Ramos Caldeira S.A.;AL;17146.86
2024-03-30;21;Novaes;DF;23299.26
2024-03-18;32;Ferreira;PR;26243.69
2024-11-18;11;Nunes;AC;19110.94
2024-02-01;33;Teixeira - ME;PI;39209.66
2024-02-19;22;Monteiro;MS;49217.78
2023-09-07;12;Barros;RN;17374.86
2023-05-01;12;da Mata Lima e Filhos;DF;8745.81
2024-04-20;32;Vieira Silveira S.A.;ES;18151.56
2025-01-08;33;da Cunha;SC;9931.33
2023-04-15;32;Martins da Cruz - EI;RJ;33016.15
2024-04-28;22;Costela Correia - ME;AM;9057.98
2024-05-01;11;Nunes Vieira - ME;PA;49965.47
2024-12-10;31;Freitas;AC;26382.43
2025-02-03;22;Pires Jesus - ME;MT;44512.37
2025-03-15;21;Lima;PA;21022.37
2024-01-24;11;Farias;SC;15285.14
2024-07-09;22;Farias;RS;30460.42
2025-02-17;12;Dias Nascimento e Filhos;MA;49919.31
2023-10-30;32;Mendes;AC;28457.89
2023-06-23;33;da Cunha;RJ;39994.53
2023-12-06;22;Moura Araújo S/A;GO;40590.37
2024-04-05;33;Moraes Ltda.;AP;37297.63
2024-06-15;32;Teixeira S/A;RN;26407.72
2024-06-09;33;Rocha Costela - ME;BA;40378.84
2025-01-21;21;da Cruz S/A;MA;20296.52
2023-05-09;32;Ribeiro;SC;27138.6
2024-12-09;12;Rodrigues S/A;PR;14654.4
2024-02-20;11;Rocha;RJ;8573.98
2025-03-28;12;Ferreira Campos e Filhos;AP;3880.62
2024-02-24;33;da Rocha;MG;39015.44
2024-04-24;21;Silveira Fernandes e Filhos;SC;8399.52
2024-05-31;33;Barros - EI;TO;12190.65
2024-08-20;33;da Costa da Paz e Filhos;RS;21461.02
2024-02-24;12;Sales Ltda.;RS;24026.17
2023-06-20;12;Teixeira - ME;AL;11540.13
2023-06-27;33;Teixeira e Filhos;AM;10211.47
2024-10-18;32;Jesus - EI;GO;19158.43
2023-12-04;11;Peixoto;BA;44435.06
2024-06-16;21;Souza e Filhos;PE;24991.14
2024-09-08;33;Cardoso e Filhos;RS;26509.14
2023-08-09;22;Costa;AL;11104.13
2023-09-15;31;da Costa Azevedo Ltda.;CE;27076.55
2024-05-10;11;Rocha;PB;8054.44
2025-02-17;12;Moura;PI;4698.49
2024-07-19;11;Pires;MS;2825.97
2024-06-01;22;Pereira Dias e Filhos;RN;21037.78
2024-02-13;31;Viana S.A.;SP;18309.04
2023-07-16;33;Carvalho Ramos - EI;PI;6479.88
2025-01-07;22;Viana;GO;40437.87
2024-06-17;12;Ribeiro Cardoso - ME;MS;15182.74
2024-01-09;11;Silveira Cardoso S.A.;BA;29614.4
2024-03-12;11;Nunes;AC;25110.04
2024-02-02;21;Sales e Filhos;RO;42101.28
2023-12-25;12;Martins;PI;48818.28
2023-06-16;11;Moreira;GO;31493.34
2023-11-05;31;Carvalho Lima Ltda.;RN;41164.79
2023-04-15;11;Mendes;RO;49703.23
2024-05-02;31;Peixoto Mendes - ME;AP;45942.84
2024-01-17;22;Cardoso da Mata - ME;RS;38460.31
2024-05-26;22;Pereira Fogaça - EI;BA;26684.77
2023-12-07;31;Carvalho;TO;2125.81
2024-11-05;32;Melo da Mota - ME;RN;42902.64
2024-04-30;22;Nascimento;RR;32216.26
2023-07-24;11;da Luz Sales - EI;SE;40031.76
2024-05-31;31;Fogaça - ME;PE;232.71
2024-10-23;12;da Mata;PR;5477.97
2024-03-28;12;da Paz;PB;24309.2
2023-06-12;12;da Rosa Araújo S.A.;SP;34147.16
2023-04-20;21;da Mota;TO;11407.16
2025-03-06;12;Souza;ES;2521.67
2025-03-17;12;Duarte S/A;MS;31106.14
2024-01-23;22;Campos da Rocha - EI;MA;11225.62
2023-10-13;11;Silveira;RO;21934.88
2024-07-22;11;Duarte;PA;13071.04
2023-06-14;11;Campos;SC;41427.03
2024-03-18;21;Duarte da Rocha Ltda.;BA;8224.88
2024-05-29;12;Santos Caldeira Ltda.;AM;32966.2
2024-10-07;33;da Cunha;GO;503.12
2023-06-24;22;Ramos - EI;ES;15165.85
2023-04-18;22;Oliveira - EI;RN;9285.04
2024-07-20;22;Peixoto;AC;2531.43
2025-01-30;22;Rezende Viana e Filhos;BA;20092.29
2024-05-11;11;Fogaça da Rosa S/A;PA;29054.69
